紅神,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかがみ,アカガミ,アカガミ
紅上,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかがみ,アカガミ,アカガミ
紅紙,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかがみ,アカガミ,アカガミ
明川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかがわ,アカガワ,アカガワ
朱川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかがわ,アカガワ,アカガワ
紅川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかがわ,アカガワ,アカガワ
明城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかき,アカキ,アカキ
赤城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかき,アカキ,アカキ
朱城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかき,アカキ,アカキ
紅城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかき,アカキ,アカキ
明木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかき,アカキ,アカキ
朱木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかき,アカキ,アカキ
紅木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかき,アカキ,アカキ
明桐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかきり,アカキリ,アカキリ
赤桐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかきり,アカキリ,アカキリ
朱桐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかきり,アカキリ,アカキリ
紅桐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかきり,アカキリ,アカキリ
朱城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎ,アカギ,アカギ
紅城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎ,アカギ,アカギ
明木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎ,アカギ,アカギ
朱木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎ,アカギ,アカギ
紅木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎ,アカギ,アカギ
明桐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎり,アカギリ,アカギリ
赤桐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎり,アカギリ,アカギリ
朱桐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎり,アカギリ,アカギリ
紅桐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぎり,アカギリ,アカギリ
赤工,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかく,アカク,アカク
明倉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかくら,アカクラ,アカクラ
朱倉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかくら,アカクラ,アカクラ
紅倉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかくら,アカクラ,アカクラ
明阪,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさか,アカサカ,アカサカ
朱阪,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさか,アカサカ,アカサカ
紅阪,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさか,アカサカ,アカサカ
明坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさか,アカサカ,アカサカ
朱坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさか,アカサカ,アカサカ
紅坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさか,アカサカ,アカサカ
明崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさき,アカサキ,アカサキ
朱崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさき,アカサキ,アカサキ
紅崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさき,アカサキ,アカサキ
明碕,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさき,アカサキ,アカサキ
朱碕,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさき,アカサキ,アカサキ
紅碕,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさき,アカサキ,アカサキ
明澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさわ,アカサワ,アカサワ
朱澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさわ,アカサワ,アカサワ
紅澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさわ,アカサワ,アカサワ
明沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさわ,アカサワ,アカサワ
朱沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさわ,アカサワ,アカサワ
紅沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかさわ,アカサワ,アカサワ
明阪,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざか,アカザカ,アカザカ
赤阪,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざか,アカザカ,アカザカ
朱阪,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざか,アカザカ,アカザカ
紅阪,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざか,アカザカ,アカザカ
明坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざか,アカザカ,アカザカ
赤坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざか,アカザカ,アカザカ
朱坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざか,アカザカ,アカザカ
紅坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざか,アカザカ,アカザカ
明崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざき,アカザキ,アカザキ
朱崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざき,アカザキ,アカザキ
紅崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざき,アカザキ,アカザキ
明碕,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざき,アカザキ,アカザキ
朱碕,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざき,アカザキ,アカザキ
紅碕,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざき,アカザキ,アカザキ
明澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざわ,アカザワ,アカザワ
朱澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざわ,アカザワ,アカザワ
紅澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざわ,アカザワ,アカザワ
明沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざわ,アカザワ,アカザワ
朱沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざわ,アカザワ,アカザワ
紅沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかざわ,アカザワ,アカザワ
赤石,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかし,アカシ,アカシ
明塩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしお,アカシオ,アカシオ
赤塩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしお,アカシオ,アカシオ
朱塩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしお,アカシオ,アカシオ
紅塩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしお,アカシオ,アカシオ
丹下,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかした,アカシタ,アカシタ
明嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしま,アカシマ,アカシマ
赤嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしま,アカシマ,アカシマ
朱嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしま,アカシマ,アカシマ
紅嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしま,アカシマ,アカシマ
明石家,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしや,アカシヤ,アカシヤ
明城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしろ,アカシロ,アカシロ
朱城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしろ,アカシロ,アカシロ
紅城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかしろ,アカシロ,アカシロ
明塩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじお,アカジオ,アカジオ
赤塩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじお,アカジオ,アカジオ
朱塩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじお,アカジオ,アカジオ
紅塩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじお,アカジオ,アカジオ
赤鹿,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじか,アカジカ,アカジカ
明嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじま,アカジマ,アカジマ
赤嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじま,アカジマ,アカジマ
朱嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじま,アカジマ,アカジマ
紅嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじま,アカジマ,アカジマ
明城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじろ,アカジロ,アカジロ
赤城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじろ,アカジロ,アカジロ
朱城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじろ,アカジロ,アカジロ
紅城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかじろ,アカジロ,アカジロ
明須,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかす,アカス,アカス
朱須,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかす,アカス,アカス
紅須,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかす,アカス,アカス
明瀬,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかせ,アカセ,アカセ
朱瀬,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかせ,アカセ,アカセ
紅瀬,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかせ,アカセ,アカセ
明楚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかそ,アカソ,アカソ
赤楚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかそ,アカソ,アカソ
朱楚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかそ,アカソ,アカソ
紅楚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかそ,アカソ,アカソ
赤染,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかそめ,アカソメ,アカソメ
赤染,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぞめ,アカゾメ,アカゾメ
赤田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかた,アカタ,アカタ
明田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかた,アカタ,アカタ
朱田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかた,アカタ,アカタ
紅田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかた,アカタ,アカタ
明谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかたに,アカタニ,アカタニ
朱谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかたに,アカタニ,アカタニ
紅谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかたに,アカタニ,アカタニ
明田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかだ,アカダ,アカダ
朱田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかだ,アカダ,アカダ
紅田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかだ,アカダ,アカダ
明谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかだに,アカダニ,アカダニ
赤谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかだに,アカダニ,アカダニ
朱谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかだに,アカダニ,アカダニ
紅谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかだに,アカダニ,アカダニ
赤津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかつ,アカツ,アカツ
明津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかつ,アカツ,アカツ
朱津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかつ,アカツ,アカツ
紅津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかつ,アカツ,アカツ
明塚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかつか,アカツカ,アカツカ
朱塚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかつか,アカツカ,アカツカ
紅塚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかつか,アカツカ,アカツカ
明塚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかづか,アカヅカ,アカヅカ
赤塚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかづか,アカヅカ,アカヅカ
朱塚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかづか,アカヅカ,アカヅカ
紅塚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかづか,アカヅカ,アカヅカ
赤穴,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかな,アカナ,アカナ
明名,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかな,アカナ,アカナ
赤名,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかな,アカナ,アカナ
朱名,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかな,アカナ,アカナ
紅名,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかな,アカナ,アカナ
明沼,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぬま,アカヌマ,アカヌマ
朱沼,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぬま,アカヌマ,アカヌマ
紅沼,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぬま,アカヌマ,アカヌマ
明根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかね,アカネ,アカネ
朱根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかね,アカネ,アカネ
紅根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかね,アカネ,アカネ
明羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかは,アカハ,アカハ
赤羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかは,アカハ,アカハ
朱羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかは,アカハ,アカハ
紅羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかは,アカハ,アカハ
赤萩,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはぎ,アカハギ,アカハギ
赤橋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはし,アカハシ,アカハシ
赤埴,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはに,アカハニ,アカハニ
赤羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはね,アカハネ,アカハネ
明羽根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはね,アカハネ,アカハネ
明羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはね,アカハネ,アカハネ
赤羽根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはね,アカハネ,アカハネ
朱羽根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはね,アカハネ,アカハネ
朱羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはね,アカハネ,アカハネ
紅羽根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはね,アカハネ,アカハネ
紅羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはね,アカハネ,アカハネ
赤浜,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかはま,アカハマ,アカハマ
明羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかば,アカバ,アカバ
朱羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかば,アカバ,アカバ
紅羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかば,アカバ,アカバ
明羽根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかばね,アカバネ,アカバネ
明羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかばね,アカバネ,アカバネ
朱羽根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかばね,アカバネ,アカバネ
朱羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかばね,アカバネ,アカバネ
紅羽根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかばね,アカバネ,アカバネ
紅羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかばね,アカバネ,アカバネ
明林,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかばやし,アカバヤシ,アカバヤシ
朱林,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかばやし,アカバヤシ,アカバヤシ
明平,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかひら,アカヒラ,アカヒラ
朱平,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかひら,アカヒラ,アカヒラ
紅平,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかひら,アカヒラ,アカヒラ
明穂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほ,アカホ,アカホ
朱穂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほ,アカホ,アカホ
紅穂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほ,アカホ,アカホ
明星,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほし,アカホシ,アカホシ
朱星,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほし,アカホシ,アカホシ
紅星,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほし,アカホシ,アカホシ
明堀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほり,アカホリ,アカホリ
朱堀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほり,アカホリ,アカホリ
紅堀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかほり,アカホリ,アカホリ
明星,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぼし,アカボシ,アカボシ
朱星,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぼし,アカボシ,アカボシ
紅星,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぼし,アカボシ,アカボシ
明堀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぼり,アカボリ,アカボリ
朱堀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぼり,アカボリ,アカボリ
紅堀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかぼり,アカボリ,アカボリ
明間,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかま,アカマ,アカマ
朱間,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかま,アカマ,アカマ
紅間,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかま,アカマ,アカマ
明松,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかまつ,アカマツ,アカマツ
朱松,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかまつ,アカマツ,アカマツ
紅松,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかまつ,アカマツ,アカマツ
赤丸,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかまる,アカマル,アカマル
明見,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみ,アカミ,アカミ
朱見,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみ,アカミ,アカミ
紅見,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみ,アカミ,アカミ
明嶺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
明峯,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
明峰,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
朱嶺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
朱峯,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
朱峰,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
紅嶺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
紅峯,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
紅峰,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
阿賀嶺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
阿嘉嶺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかみね,アカミネ,アカミネ
赤山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかやま,アカヤマ,アカヤマ
安河山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,あかやま,アカヤマ,アカヤマ
